question,label
형근이 교신하고 싶어,S-Target O O
이천우 교신하고 싶어,S-Target O O
이경원 교신하고 싶어,S-Target O O
박세훈 교신하고 싶어,S-Target O O
김민이 교신하고 싶어,S-Target O O
김민이 송신해주겠니,S-Target O
민이 송신해주겠니,S-Target O
경원 송신해주겠니,S-Target O
세훈 송신해주겠니,S-Target O
천우 송신해주겠니,S-Target O
설아 송신해주겠니,S-Target O
제니 송신해주겠니,S-Target O
소담 송신해주겠니,S-Target O
다솜 송신해주겠니,S-Target O
가이 송신해주겠니,S-Target O
규빈 송신해주겠니,S-Target O
그리 송신해주겠니,S-Target O
보담 송신해주겠니,S-Target O
가브리엘 송신해주겠니,S-Target O
수빈 송신해주겠니,S-Target O
동찬 송신해주겠니,S-Target O
성현 송신해주겠니,S-Target O
방지 송신해주겠니,S-Target O
형근이 송신해주겠니,S-Target O
이천우 송신해주겠니,S-Target O
이경원 송신해주겠니,S-Target O
박세훈 송신해주겠니,S-Target O
송보담 교신했냐고,S-Target O
민이 교신했냐고,S-Target O
경원 교신했냐고,S-Target O
세훈 교신했냐고,S-Target O
천우 교신했냐고,S-Target O
설아 교신했냐고,S-Target O
제니 교신했냐고,S-Target O
소담 교신했냐고,S-Target O
다솜 교신했냐고,S-Target O
가이 교신했냐고,S-Target O
규빈 교신했냐고,S-Target O
그리 교신했냐고,S-Target O
보담 교신했냐고,S-Target O
가브리엘 교신했냐고,S-Target O
수빈 교신했냐고,S-Target O
동찬 교신했냐고,S-Target O
성현 교신했냐고,S-Target O
방지 교신했냐고,S-Target O
형근이 교신했냐고,S-Target O
이천우 교신했냐고,S-Target O
이경원 교신했냐고,S-Target O
박세훈 교신했냐고,S-Target O
김민이 교신했냐고,S-Target O
송신해봐 하그리,O S-Target
송신해봐 민이,O S-Target
송신해봐 경원,O S-Target
송신해봐 세훈,O S-Target
송신해봐 천우,O S-Target
송신해봐 설아,O S-Target
송신해봐 제니,O S-Target
송신해봐 소담,O S-Target
송신해봐 다솜,O S-Target
송신해봐 가이,O S-Target
송신해봐 규빈,O S-Target
송신해봐 그리,O S-Target
송신해봐 보담,O S-Target
송신해봐 가브리엘,O S-Target
송신해봐 수빈,O S-Target
송신해봐 동찬,O S-Target
송신해봐 성현,O S-Target
송신해봐 방지,O S-Target
송신해봐 형근이,O S-Target
송신해봐 이천우,O S-Target
송신해봐 이경원,O S-Target
송신해봐 박세훈,O S-Target
송신해봐 김민이,O S-Target
걸어쥬 소담,O S-Target
걸어쥬 민이,O S-Target
걸어쥬 경원,O S-Target
걸어쥬 세훈,O S-Target
걸어쥬 천우,O S-Target
걸어쥬 설아,O S-Target
걸어쥬 제니,O S-Target
걸어쥬 다솜,O S-Target
걸어쥬 가이,O S-Target
걸어쥬 규빈,O S-Target
걸어쥬 그리,O S-Target
걸어쥬 보담,O S-Target
걸어쥬 가브리엘,O S-Target
걸어쥬 수빈,O S-Target
걸어쥬 동찬,O S-Target
걸어쥬 성현,O S-Target
걸어쥬 방지,O S-Target
걸어쥬 형근이,O S-Target
걸어쥬 이천우,O S-Target
걸어쥬 이경원,O S-Target
걸어쥬 박세훈,O S-Target
걸어쥬 김민이,O S-Target
송신해줄래요 가브리엘,O S-Target
송신해줄래요 민이,O S-Target
송신해줄래요 경원,O S-Target
송신해줄래요 세훈,O S-Target
송신해줄래요 천우,O S-Target
송신해줄래요 설아,O S-Target
송신해줄래요 제니,O S-Target
송신해줄래요 소담,O S-Target
송신해줄래요 다솜,O S-Target
송신해줄래요 가이,O S-Target
송신해줄래요 규빈,O S-Target
송신해줄래요 그리,O S-Target
송신해줄래요 보담,O S-Target
송신해줄래요 수빈,O S-Target
송신해줄래요 동찬,O S-Target
송신해줄래요 성현,O S-Target
송신해줄래요 방지,O S-Target
송신해줄래요 형근이,O S-Target
송신해줄래요 이천우,O S-Target
송신해줄래요 이경원,O S-Target
송신해줄래요 박세훈,O S-Target
송신해줄래요 김민이,O S-Target
박세훈 거는거 어때,S-Target O O
민이 거는거 어때,S-Target O O
경원 거는거 어때,S-Target O O
세훈 거는거 어때,S-Target O O
천우 거는거 어때,S-Target O O
설아 거는거 어때,S-Target O O
제니 거는거 어때,S-Target O O
소담 거는거 어때,S-Target O O
다솜 거는거 어때,S-Target O O
가이 거는거 어때,S-Target O O
규빈 거는거 어때,S-Target O O
그리 거는거 어때,S-Target O O
보담 거는거 어때,S-Target O O
가브리엘 거는거 어때,S-Target O O
수빈 거는거 어때,S-Target O O
동찬 거는거 어때,S-Target O O
성현 거는거 어때,S-Target O O
방지 거는거 어때,S-Target O O
형근이 거는거 어때,S-Target O O
이천우 거는거 어때,S-Target O O
이경원 거는거 어때,S-Target O O
김민이 거는거 어때,S-Target O O
발신했냐 수빈,O S-Target
발신했냐 민이,O S-Target
발신했냐 경원,O S-Target
발신했냐 세훈,O S-Target
발신했냐 천우,O S-Target
발신했냐 설아,O S-Target
발신했냐 제니,O S-Target
발신했냐 소담,O S-Target
발신했냐 다솜,O S-Target
발신했냐 가이,O S-Target
발신했냐 규빈,O S-Target
발신했냐 그리,O S-Target
발신했냐 보담,O S-Target
발신했냐 가브리엘,O S-Target
발신했냐 동찬,O S-Target
발신했냐 성현,O S-Target
발신했냐 방지,O S-Target
발신했냐 형근이,O S-Target
발신했냐 이천우,O S-Target
발신했냐 이경원,O S-Target
발신했냐 박세훈,O S-Target
발신했냐 김민이,O S-Target
송보담 송신하자,S-Target O
민이 송신하자,S-Target O
경원 송신하자,S-Target O
세훈 송신하자,S-Target O
천우 송신하자,S-Target O
설아 송신하자,S-Target O
제니 송신하자,S-Target O
소담 송신하자,S-Target O
다솜 송신하자,S-Target O
가이 송신하자,S-Target O
규빈 송신하자,S-Target O
그리 송신하자,S-Target O
보담 송신하자,S-Target O
가브리엘 송신하자,S-Target O
수빈 송신하자,S-Target O
동찬 송신하자,S-Target O
성현 송신하자,S-Target O
방지 송신하자,S-Target O
형근이 송신하자,S-Target O
이천우 송신하자,S-Target O
이경원 송신하자,S-Target O
박세훈 송신하자,S-Target O
김민이 송신하자,S-Target O
송신해봐봐 수빈,O S-Target
송신해봐봐 민이,O S-Target
송신해봐봐 경원,O S-Target
송신해봐봐 세훈,O S-Target
송신해봐봐 천우,O S-Target
송신해봐봐 설아,O S-Target
송신해봐봐 제니,O S-Target
송신해봐봐 소담,O S-Target
송신해봐봐 다솜,O S-Target
송신해봐봐 가이,O S-Target
송신해봐봐 규빈,O S-Target
송신해봐봐 그리,O S-Target
송신해봐봐 보담,O S-Target
송신해봐봐 가브리엘,O S-Target
송신해봐봐 동찬,O S-Target
송신해봐봐 성현,O S-Target
송신해봐봐 방지,O S-Target
송신해봐봐 형근이,O S-Target
송신해봐봐 이천우,O S-Target
송신해봐봐 이경원,O S-Target
송신해봐봐 박세훈,O S-Target
송신해봐봐 김민이,O S-Target
연결해쥬 이경원,O S-Target
연결해쥬 민이,O S-Target
연결해쥬 경원,O S-Target
연결해쥬 세훈,O S-Target
연결해쥬 천우,O S-Target
연결해쥬 설아,O S-Target
연결해쥬 제니,O S-Target
연결해쥬 소담,O S-Target
연결해쥬 다솜,O S-Target
연결해쥬 가이,O S-Target
연결해쥬 규빈,O S-Target
연결해쥬 그리,O S-Target
연결해쥬 보담,O S-Target
연결해쥬 가브리엘,O S-Target
연결해쥬 수빈,O S-Target
연결해쥬 동찬,O S-Target
연결해쥬 성현,O S-Target
연결해쥬 방지,O S-Target
연결해쥬 형근이,O S-Target
연결해쥬 이천우,O S-Target
연결해쥬 박세훈,O S-Target
연결해쥬 김민이,O S-Target
걸어주시겠습니까 김민이,O S-Target
걸어주시겠습니까 민이,O S-Target
걸어주시겠습니까 경원,O S-Target
걸어주시겠습니까 세훈,O S-Target
걸어주시겠습니까 천우,O S-Target
걸어주시겠습니까 설아,O S-Target
걸어주시겠습니까 제니,O S-Target
걸어주시겠습니까 소담,O S-Target
걸어주시겠습니까 다솜,O S-Target
걸어주시겠습니까 가이,O S-Target
걸어주시겠습니까 규빈,O S-Target
걸어주시겠습니까 그리,O S-Target
걸어주시겠습니까 보담,O S-Target
걸어주시겠습니까 가브리엘,O S-Target
걸어주시겠습니까 수빈,O S-Target
걸어주시겠습니까 동찬,O S-Target
걸어주시겠습니까 성현,O S-Target
걸어주시겠습니까 방지,O S-Target
걸어주시겠습니까 형근이,O S-Target
걸어주시겠습니까 이천우,O S-Target
걸어주시겠습니까 이경원,O S-Target
걸어주시겠습니까 박세훈,O S-Target
연결해봐봐 김민이,O S-Target
연결해봐봐 민이,O S-Target
연결해봐봐 경원,O S-Target
연결해봐봐 세훈,O S-Target
연결해봐봐 천우,O S-Target
연결해봐봐 설아,O S-Target
연결해봐봐 제니,O S-Target
연결해봐봐 소담,O S-Target
연결해봐봐 다솜,O S-Target
연결해봐봐 가이,O S-Target
연결해봐봐 규빈,O S-Target
연결해봐봐 그리,O S-Target
연결해봐봐 보담,O S-Target
연결해봐봐 가브리엘,O S-Target
연결해봐봐 수빈,O S-Target
연결해봐봐 동찬,O S-Target
연결해봐봐 성현,O S-Target
연결해봐봐 방지,O S-Target
연결해봐봐 형근이,O S-Target
연결해봐봐 이천우,O S-Target
연결해봐봐 이경원,O S-Target
연결해봐봐 박세훈,O S-Target
이규빈 교신했을까,S-Target O
민이 교신했을까,S-Target O
경원 교신했을까,S-Target O
세훈 교신했을까,S-Target O
천우 교신했을까,S-Target O
설아 교신했을까,S-Target O
제니 교신했을까,S-Target O
소담 교신했을까,S-Target O
다솜 교신했을까,S-Target O
가이 교신했을까,S-Target O
규빈 교신했을까,S-Target O
그리 교신했을까,S-Target O
보담 교신했을까,S-Target O
가브리엘 교신했을까,S-Target O
수빈 교신했을까,S-Target O
동찬 교신했을까,S-Target O
성현 교신했을까,S-Target O
방지 교신했을까,S-Target O
형근이 교신했을까,S-Target O
이천우 교신했을까,S-Target O
이경원 교신했을까,S-Target O
박세훈 교신했을까,S-Target O
김민이 교신했을까,S-Target O
송신했니 가이,O S-Target
송신했니 민이,O S-Target
송신했니 경원,O S-Target
송신했니 세훈,O S-Target
송신했니 천우,O S-Target
송신했니 설아,O S-Target
송신했니 제니,O S-Target
송신했니 소담,O S-Target
송신했니 다솜,O S-Target
송신했니 규빈,O S-Target
송신했니 그리,O S-Target
송신했니 보담,O S-Target
송신했니 가브리엘,O S-Target
송신했니 수빈,O S-Target
송신했니 동찬,O S-Target
송신했니 성현,O S-Target
송신했니 방지,O S-Target
송신했니 형근이,O S-Target
송신했니 이천우,O S-Target
송신했니 이경원,O S-Target
송신했니 박세훈,O S-Target
송신했니 김민이,O S-Target
발신했느냐 송보담,O S-Target
발신했느냐 민이,O S-Target
발신했느냐 경원,O S-Target
발신했느냐 세훈,O S-Target
발신했느냐 천우,O S-Target
발신했느냐 설아,O S-Target
발신했느냐 제니,O S-Target
발신했느냐 소담,O S-Target
발신했느냐 다솜,O S-Target
발신했느냐 가이,O S-Target
발신했느냐 규빈,O S-Target
발신했느냐 그리,O S-Target
발신했느냐 보담,O S-Target
발신했느냐 가브리엘,O S-Target
발신했느냐 수빈,O S-Target
발신했느냐 동찬,O S-Target
발신했느냐 성현,O S-Target
발신했느냐 방지,O S-Target
발신했느냐 형근이,O S-Target
발신했느냐 이천우,O S-Target
발신했느냐 이경원,O S-Target
발신했느냐 박세훈,O S-Target
발신했느냐 김민이,O S-Target
교신해보자 이경원,O S-Target
교신해보자 민이,O S-Target
교신해보자 경원,O S-Target
교신해보자 세훈,O S-Target
교신해보자 천우,O S-Target
교신해보자 설아,O S-Target
교신해보자 제니,O S-Target
교신해보자 소담,O S-Target
교신해보자 다솜,O S-Target
교신해보자 가이,O S-Target
교신해보자 규빈,O S-Target
교신해보자 그리,O S-Target
교신해보자 보담,O S-Target
교신해보자 가브리엘,O S-Target
교신해보자 수빈,O S-Target
교신해보자 동찬,O S-Target
교신해보자 성현,O S-Target
교신해보자 방지,O S-Target
교신해보자 형근이,O S-Target
교신해보자 이천우,O S-Target
교신해보자 박세훈,O S-Target
교신해보자 김민이,O S-Target
제니 교신해줄 수 있으십니까,S-Target O O O
민이 교신해줄 수 있으십니까,S-Target O O O
경원 교신해줄 수 있으십니까,S-Target O O O
세훈 교신해줄 수 있으십니까,S-Target O O O
천우 교신해줄 수 있으십니까,S-Target O O O
설아 교신해줄 수 있으십니까,S-Target O O O
소담 교신해줄 수 있으십니까,S-Target O O O
다솜 교신해줄 수 있으십니까,S-Target O O O
가이 교신해줄 수 있으십니까,S-Target O O O
규빈 교신해줄 수 있으십니까,S-Target O O O
그리 교신해줄 수 있으십니까,S-Target O O O
보담 교신해줄 수 있으십니까,S-Target O O O
가브리엘 교신해줄 수 있으십니까,S-Target O O O
수빈 교신해줄 수 있으십니까,S-Target O O O
동찬 교신해줄 수 있으십니까,S-Target O O O
성현 교신해줄 수 있으십니까,S-Target O O O
방지 교신해줄 수 있으십니까,S-Target O O O
형근이 교신해줄 수 있으십니까,S-Target O O O
이천우 교신해줄 수 있으십니까,S-Target O O O
이경원 교신해줄 수 있으십니까,S-Target O O O
박세훈 교신해줄 수 있으십니까,S-Target O O O
김민이 교신해줄 수 있으십니까,S-Target O O O
이천우 발신했나,S-Target O
민이 발신했나,S-Target O
경원 발신했나,S-Target O
세훈 발신했나,S-Target O
천우 발신했나,S-Target O
