question,label
7월 마지막 주 일정 휴가 정해,B-Date I-Date E-Date O S-Subject S-Action
목요일 금요일 일정 파티하기 짜다,B-Date E-Date O S-Subject S-Action
둘째 주 일정 말해주다 공부하기,B-Date E-Date O S-Action S-Subject
토요일 9시 삼십팔분 일정 지정해주다 식물에 물 주기,S-Date B-Time E-Time O S-Action B-Subject I-Subject E-Subject
십칠일 다섯시 57분 일정 에버랜드 가기 울리다,S-Date B-Time E-Time O B-Subject E-Subject S-Action
6월 셋째 주 목요일부터 토요일까지 전구 교체하기 일정 울리다,B-Date I-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
마지막 주부터 둘째 주까지 청소하기 일정 알다,B-Date E-Date B-Date E-Date S-Subject O S-Action
십월 넷째 주부터 첫째 주까지 운동하러 가기 넣다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
월요일부터 일요일까지 설정하다 회의,S-Date S-Date S-Action S-Subject
월요일 때리다 휴가,S-Date S-Action S-Subject
이십칠일 후 17시 이십이분 휴가 응답하다,B-Date E-Date B-Time E-Time S-Subject S-Action
4월 넷째 주 청소하기 말해주다,B-Date I-Date E-Date S-Subject S-Action
십일일 뒤 설정하다,B-Date E-Date S-Action
삼월 셋째 주 잡다 밥 먹기,B-Date I-Date E-Date S-Action B-Subject E-Subject
첫째 주 일정 학교 가기 추가하다,B-Date E-Date O B-Subject E-Subject S-Action
12월 셋째 주부터 넷째 주까지 일정 넣다 부품 사러 가기,B-Date I-Date E-Date B-Date E-Date O S-Action B-Subject I-Subject E-Subject
이천이십육년 십이월 25일 일정 게임하기 때리다,B-Date I-Date E-Date O S-Subject S-Action
2029년 12월 14일부터 이천이십삼년 구월 이십이일까지 일정 때리다 등산하러 가기,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action B-Subject E-Subject
이십삼일 후 새벽 열한시 41분쯤 맥주 먹기 넣다,B-Date E-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
팔월 칠일 퇴근 실행하다,B-Date E-Date S-Subject S-Action
월요일 목요일 금요일 일요일 잡다,B-Date I-Date I-Date E-Date S-Action
이천이십사년 4월 9일 일정 카페 가기 지정해주다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
10월 마지막 주 일요일부터 월요일까지 일정 과일 사 오기 잡다,B-Date I-Date I-Date E-Date S-Date O B-Subject I-Subject E-Subject S-Action
수요일 목요일 응답하다,B-Date E-Date S-Action
목요일 금요일 열일곱시 말해주다 방어 먹기,B-Date E-Date S-Time S-Action B-Subject E-Subject
월요일 목요일 금요일 토요일 24시 28분 일정 지정해주다 카페 가기,B-Date I-Date I-Date E-Date B-Time E-Time O S-Action B-Subject E-Subject
10일 맞추다,S-Date S-Action
7월 16일 실행하다 월차,B-Date E-Date S-Action S-Subject
이천이십육년 12월 1일부터 2026년 삼월 십삼일까지 일정 설정하다,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action
4월 셋째 주 노래 부르러 가기 일정 지정해주다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
7일 후 잡다 과일 사 오기,B-Date E-Date S-Action B-Subject I-Subject E-Subject
월요일 해외여행 일정 알다,S-Date S-Subject O S-Action
첫째 주 빨래하기 일정 맞추다,B-Date E-Date S-Subject O S-Action
4월 셋째 주 일정 지정해주다,B-Date I-Date E-Date O S-Action
십월 29일 일정 등록하다 월차,B-Date E-Date O S-Action S-Subject
8월 삼십일부터 3월 28일까지 일정 때리다 학원 가기,B-Date E-Date B-Date E-Date O S-Action B-Subject E-Subject
셋째 주 빨래하기 맞추다,B-Date E-Date S-Subject S-Action
4일 때리다 공놀이하기,S-Date S-Action S-Subject
팔월 첫째 주부터 넷째 주까지 월차 실행하다,B-Date I-Date E-Date B-Date E-Date S-Subject S-Action
6월 육일 연어 먹기 지정해주다,B-Date E-Date B-Subject E-Subject S-Action
이천이십오년 5월 27일부터 이천삼십년 일월 15일까지 추가하다 노래 부르러 가기,B-Date I-Date E-Date B-Date I-Date E-Date S-Action B-Subject I-Subject E-Subject
사일 뒤 일정 지정해주다 학교 가기,B-Date E-Date O S-Action B-Subject E-Subject
육월 첫째 주 청소하기 울리다,B-Date I-Date E-Date S-Subject S-Action
토요일부터 목요일까지 등산하러 가기 등록하다,S-Date S-Date B-Subject E-Subject S-Action
31일부터 이십사일까지 일정 말해주다,S-Date S-Date O S-Action
이천이십칠년 5월 십칠일 일정 휴가 올리다,B-Date I-Date E-Date O S-Subject S-Action
둘째 주 실행하다 치과 가기,B-Date E-Date S-Action B-Subject E-Subject
이천이십육년 12월 십사일 실행하다,B-Date I-Date E-Date S-Action
일요일 지정해주다,S-Date S-Action
2028년 12월 14일 일정 올리다,B-Date I-Date E-Date O S-Action
팔일 10시 장 보기 추가하다,S-Date S-Time B-Subject E-Subject S-Action
이천이십사년 일월 27일 일정 퇴근 넣다,B-Date I-Date E-Date O S-Subject S-Action
오일 아침 열두시 52분 일정 말해주다,S-Date B-Time I-Time E-Time O S-Action
이천이십오년 칠월 십삼일 일정 추가하다 여행 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
24일 다섯시 때리다 헬스장 가기,S-Date S-Time S-Action B-Subject E-Subject
화요일 수요일 일요일 일정 부품 사러 가기 울리다,B-Date I-Date E-Date O B-Subject I-Subject E-Subject S-Action
30일 뒤 에버랜드 가기 응답하다,B-Date E-Date B-Subject E-Subject S-Action
금일 후 설정하다 밥 먹기,B-Date E-Date S-Action B-Subject E-Subject
17일 후 열세시 춤추러 가기 정해,B-Date E-Date S-Time B-Subject E-Subject S-Action
첫째 주 일정 해외여행 응답하다,B-Date E-Date O S-Subject S-Action
오늘 일정 울리다 연어 먹기,S-Date O S-Action B-Subject E-Subject
15일 오후 6시 오십구분에 추가하다,S-Date B-Time I-Time E-Time S-Action
15일 8시 일정 넣다 산책하기,S-Date S-Time O S-Action S-Subject
삼십일 후 일정 등록하다,B-Date E-Date O S-Action
사일 후 24시 일정 넣다,B-Date E-Date S-Time O S-Action
넷째 주부터 주까지 해외여행 설정하다,B-Date E-Date E-Date S-Subject S-Action
이천이십구년 5월 17일 일정 알다,B-Date I-Date E-Date O S-Action
십월 둘째 주 일정 추가하다,B-Date I-Date E-Date O S-Action
십개월 후 맥주 먹기 넣다,B-Date E-Date B-Subject E-Subject S-Action
2021년 8월 16일 일정 방어 먹기 지정해주다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
수요일 토요일 3시 알다,B-Date E-Date S-Time S-Action
11월 넷째 주부터 주까지 게임하기 일정 맞추다,B-Date B-Date E-Date E-Date S-Subject O S-Action
첫째 주 설정하다,B-Date E-Date S-Action
구월 둘째 주 울리다 공놀이하기,B-Date I-Date E-Date S-Action S-Subject
이천이십사년 10월 22일 일정 시내 가기 짜다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
금요일 오후 세시 일정 시내 가기 울리다,S-Date B-Time E-Time O B-Subject E-Subject S-Action
이천이십칠년 오월 삼일 응답하다,B-Date I-Date E-Date S-Action
토요일 열세시 십삼분 학원 가기 올리다,S-Date B-Time E-Time B-Subject E-Subject S-Action
칠월 셋째 주 일정 추가하다,B-Date I-Date E-Date O S-Action
1일 후 열일곱시 맥주 먹기 일정 올리다,B-Date E-Date S-Time B-Subject E-Subject O S-Action
27일 뒤 16시 25분 일정 정해 노래 부르러 가기,B-Date E-Date B-Time E-Time O S-Action B-Subject I-Subject E-Subject
십월 둘째 주 일정 말해주다,B-Date I-Date E-Date O S-Action
마지막 주 일정 짜다,B-Date E-Date O S-Action
이천이십구년 10월 칠일 노래 부르러 가기 일정 울리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
이십사일 후 과일 사 오기 일정 넣다,B-Date E-Date B-Subject I-Subject E-Subject O S-Action
이천이십팔년 11월 삼십일 일정 퇴근 추가하다,B-Date I-Date E-Date O S-Subject S-Action
9월 22일 일정 빨래하기 등록하다,B-Date E-Date O S-Subject S-Action
팔일 후 15시 37분쯤 실행하다 방어 먹기,B-Date E-Date B-Time E-Time S-Action B-Subject E-Subject
육개월 후 카페 가기 등록하다,B-Date E-Date B-Subject E-Subject S-Action
이십일 후 저녁 9시 삼십오분에 지정해주다 퇴근,B-Date E-Date B-Time I-Time E-Time S-Action S-Subject
월요일 목요일 낮 열시 일정 짜다 파티하기,B-Date E-Date B-Time E-Time O S-Action S-Subject
화요일 수요일 금요일 오전 5시 카페 가기 알다,B-Date I-Date E-Date B-Time E-Time B-Subject E-Subject S-Action
9월 둘째 주부터 넷째 주까지 세포 밥 주기 때리다,B-Date I-Date E-Date B-Date E-Date B-Subject I-Subject E-Subject S-Action
이천이십구년 일월 9일부터 2027년 오월 19일까지 일정 알다,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action
첫째 주 일정 설정하다 휴가,B-Date E-Date O S-Action S-Subject
화요일 수요일 토요일 일요일 일정 정해,B-Date I-Date I-Date E-Date O S-Action
3일 후 일정 월차 정해,B-Date E-Date O S-Subject S-Action
7월 넷째 주 응답하다,B-Date I-Date E-Date S-Action
화요일 1시 장 보기 정해,S-Date S-Time B-Subject E-Subject S-Action
2021년 10월 육일 일정 실행하다,B-Date I-Date E-Date O S-Action
이주일 후 열한시 출근하기 말해주다,B-Date E-Date S-Time S-Subject S-Action
4월 마지막 주 지정해주다,B-Date I-Date E-Date S-Action
11일 에버랜드 가기 맞추다,S-Date B-Subject E-Subject S-Action
일월 마지막 주부터 넷째 주까지 일정 청소하기 정해,B-Date I-Date E-Date B-Date E-Date O S-Subject S-Action
십일일 피시방 가기 잡다,S-Date B-Subject E-Subject S-Action
화요일 응답하다 옷 사기,S-Date S-Action B-Subject E-Subject
이십이일 후 방어 먹기 설정하다,B-Date E-Date B-Subject E-Subject S-Action
십사일부터 24일까지 올리다,S-Date S-Date S-Action
이천이십일년 팔월 십육일 지정해주다 해외여행,B-Date I-Date E-Date S-Action S-Subject
화요일 수요일 목요일 일정 때리다 운동하러 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
13일 후 10시 15분 노래 부르러 가기 등록하다,B-Date E-Date B-Time E-Time B-Subject I-Subject E-Subject S-Action
2025년 4월 이십오일부터 2024년 12월 25일까지 일정 짜다 헬스장 가기,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action B-Subject E-Subject
12월 마지막 주 일요일부터 목요일까지 올리다,B-Date I-Date I-Date E-Date S-Date S-Action
18일 후 두시 20분쯤 일정 잡다 산책하기,B-Date E-Date B-Time E-Time O S-Action S-Subject
토요일부터 수요일까지 잡다,S-Date S-Date S-Action
칠월 둘째 주부터 셋째 주까지 일정 짜다,B-Date I-Date E-Date B-Date E-Date O S-Action
일요일 일정 실행하다,S-Date O S-Action
이십팔일 지정해주다,S-Date S-Action
2023년 5월 이십삼일 물 마시기 말해주다,B-Date I-Date E-Date B-Subject E-Subject S-Action
이천이십사년 십일월 십구일 말해주다,B-Date I-Date E-Date S-Action
십삼일 후 술 마시기 실행하다,B-Date E-Date B-Subject E-Subject S-Action
화요일 수요일 일요일 퇴근 잡다,B-Date I-Date E-Date S-Subject S-Action
2022년 십이월 십팔일 일정 춤추러 가기 정해,B-Date I-Date E-Date O B-Subject E-Subject S-Action
11월 십일일 일정 짜다,B-Date E-Date O S-Action
삼십일 후 출근하기 넣다,B-Date E-Date S-Subject S-Action
2023년 5월 20일 등록하다 파티하기,B-Date I-Date E-Date S-Action S-Subject
2030년 9월 팔일 공놀이하기 맞추다,B-Date I-Date E-Date S-Subject S-Action
삼주일 후 8시 21분쯤 일정 부품 사러 가기 정해,B-Date E-Date B-Time E-Time O B-Subject I-Subject E-Subject S-Action
6월 마지막 주 한강 가기 알다,B-Date I-Date E-Date B-Subject E-Subject S-Action
이천이십사년 2월 16일 일정 공부하기 울리다,B-Date I-Date E-Date O S-Subject S-Action
육월 셋째 주 화요일부터 금요일까지 일정 회의 울리다,B-Date I-Date I-Date E-Date S-Date O S-Subject S-Action
삼일부터 십사일까지 게임하기 일정 실행하다,S-Date S-Date S-Subject O S-Action
5월 6일 설정하다,B-Date E-Date S-Action
2월 둘째 주 일정 넣다,B-Date I-Date E-Date O S-Action
2일 후 옷 사기 추가하다,B-Date E-Date B-Subject E-Subject S-Action
수요일 토요일 일요일 일정 지정해주다,B-Date I-Date E-Date O S-Action
사월 첫째 주 일정 추가하다 한강 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
마지막 주 산책하기 응답하다,B-Date E-Date S-Subject S-Action
8월 둘째 주부터 마지막 주까지 여행 가기 잡다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
2026년 오월 22일 파티하기 일정 설정하다,B-Date I-Date E-Date S-Subject O S-Action
십일일 뒤 23시 1분쯤 일정 추가하다,B-Date E-Date B-Time E-Time O S-Action
이개월 뒤 알다,B-Date E-Date S-Action
4일 뒤 정오 오십오분 후 월차 일정 응답하다,B-Date E-Date B-Time I-Time E-Time S-Subject O S-Action
2021년 일월 15일 부품 사러 가기 일정 알다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
금요일부터 화요일까지 때리다 옷 사기,S-Date S-Date S-Action B-Subject E-Subject
이십이일 후 일정 공부하기 말해주다,B-Date E-Date O S-Subject S-Action
첫째 주 일요일부터 목요일까지 빨래하기 지정해주다,B-Date I-Date E-Date S-Date S-Subject S-Action
이십사일 열다섯시 등록하다 해외여행,S-Date S-Time S-Action S-Subject
첫째 주 응답하다,B-Date E-Date S-Action
18일 후 열여덟시 술 마시기 일정 맞추다,B-Date E-Date S-Time B-Subject E-Subject O S-Action
화요일 목요일 3시 오분 일정 올리다,B-Date E-Date B-Time E-Time O S-Action
십삼일 뒤 한강 가기 일정 지정해주다,B-Date E-Date B-Subject E-Subject O S-Action
금일 뒤 일정 짜다,B-Date E-Date O S-Action
둘째 주 금요일부터 화요일까지 추가하다,B-Date I-Date E-Date S-Date S-Action
목요일 일정 추가하다,S-Date O S-Action
금요일 일정 정해,S-Date O S-Action
이십사일 뒤 아침 일곱시 16분에 넣다,B-Date E-Date B-Time I-Time E-Time S-Action
오월 팔일 학원 가기 잡다,B-Date E-Date B-Subject E-Subject S-Action
구월 둘째 주 일정 등록하다,B-Date I-Date E-Date O S-Action
첫째 주 울리다,B-Date E-Date S-Action
14일 뒤 자정 십분 후 시내 가기 올리다,B-Date E-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
이십칠일 7시 일정 설정하다,S-Date S-Time O S-Action
넷째 주 에버랜드 가기 등록하다,B-Date E-Date B-Subject E-Subject S-Action
6일 뒤 월차 설정하다,B-Date E-Date S-Subject S-Action
이천이십육년 십이월 구일 짜다 해외여행,B-Date I-Date E-Date S-Action S-Subject
월요일 수요일 금요일 일정 지정해주다,B-Date I-Date E-Date O S-Action
넷째 주부터 주까지 치과 가기 알다,B-Date E-Date E-Date B-Subject E-Subject S-Action
이십칠일부터 팔일까지 월차 설정하다,S-Date S-Date S-Subject S-Action
십오일부터 이십삼일까지 실행하다,S-Date S-Date S-Action
이십사일 일정 넣다,S-Date O S-Action
20일부터 삼일까지 응답하다 학원 가기,S-Date S-Date S-Action B-Subject E-Subject
토요일 일요일 열다섯시 칠분 에버랜드 가기 일정 때리다,B-Date E-Date B-Time E-Time B-Subject E-Subject O S-Action
토요일 일정 때리다 전구 교체하기,S-Date O S-Action B-Subject E-Subject
둘째 주 일정 때리다,B-Date E-Date O S-Action
오월 마지막 주 추가하다,B-Date I-Date E-Date S-Action
십일월 넷째 주부터 셋째 주까지 맥주 먹기 일정 응답하다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject O S-Action
이천이십칠년 7월 25일 노래 부르러 가기 일정 맞추다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
이월 셋째 주 물 마시기 지정해주다,B-Date I-Date E-Date B-Subject E-Subject S-Action
2021년 십일월 25일부터 이천이십일년 12월 십삼일까지 일정 때리다,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action
금요일 울리다,S-Date S-Action
첫째 주 일정 실행하다,B-Date E-Date O S-Action
일월 11일 일정 식물에 물 주기 실행하다,B-Date E-Date O B-Subject I-Subject E-Subject S-Action
엿새 후 올리다,B-Date E-Date S-Action
월요일 화요일 일요일 학원 가기 실행하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
